t_Android;t_unix;x;y;z;a
437931692949506;1709137854211;9.0375;35.8875;-2.3625002;0
437931702949506;1709137854221;9.0375;35.8875;-2.3625002;0
437931712949506;1709137854231;9.0375;35.8875;-2.3625002;0
437931722949506;1709137854241;9.0375;35.8875;-2.3625002;0
437931732949506;1709137854251;9.0375;35.8875;-2.3625002;0
437931742949506;1709137854261;9.0375;35.8875;-2.3625002;0
437931752949506;1709137854271;9.0375;35.8875;-2.3625002;0
437931762949506;1709137854281;9.0375;35.8875;-2.3625002;0
437931772949506;1709137854290;9.0375;35.8875;-2.3625002;0
437931782949506;1709137854301;9.0375;35.8875;-2.3625002;0
437931792949506;1709137854311;9.0375;35.8875;-2.3625002;0
437931802949506;1709137854321;9.0375;35.8875;-2.3625002;0
437931812949506;1709137854330;9.0375;35.8875;-2.3625002;0
437931822949506;1709137854341;9.0375;35.8875;-2.3625002;0
437931832949506;1709137854351;9.0375;35.8875;-2.3625002;0
437931842949506;1709137854361;9.0375;35.8875;-2.3625002;0
437931852949506;1709137854371;9.0375;35.8875;-2.3625002;0
437931862949506;1709137854381;9.0375;35.8875;-2.3625002;0
437931872949506;1709137854391;9.0375;35.8875;-2.3625002;0
437931882949506;1709137854401;9.0375;35.8875;-2.3625002;0
437931892949506;1709137854411;9.0375;35.8875;-2.3625002;0
437931902949506;1709137854421;9.0375;35.8875;-2.3625002;0
437931912949506;1709137854431;9.0375;35.8875;-2.3625002;0
437931922949506;1709137854441;9.0375;35.8875;-2.3625002;0
437931932949506;1709137854451;9.0375;35.8875;-2.3625002;0
437931942949506;1709137854461;9.0375;35.8875;-2.3625002;0
437931952949506;1709137854471;9.0375;35.8875;-2.3625002;0
437931962949506;1709137854481;9.0375;35.8875;-2.3625002;0
437931972949506;1709137854491;9.0375;35.8875;-2.3625002;0
437931982949506;1709137854501;9.0375;35.8875;-2.3625002;0
437931992949506;1709137854512;9.0375;35.8875;-2.3625002;0
437932002949506;1709137854521;9.0375;35.8875;-2.3625002;0
437932012949506;1709137854531;9.0375;35.8875;-2.3625002;0
437932022949506;1709137854541;9.0375;35.8875;-2.3625002;0
437932032949506;1709137854551;9.0375;35.8875;-2.3625002;0
437932042949506;1709137854561;9.0375;35.8875;-2.3625002;0
437932052949506;1709137854571;9.0375;35.8875;-2.3625002;0
437932062949506;1709137854582;9.0375;35.8875;-2.3625002;0
437932072949506;1709137854593;9.0375;35.8875;-2.3625002;0
437932082949506;1709137854604;9.0375;35.8875;-2.3625002;0
437932092949506;1709137854611;9.0375;35.8875;-2.3625002;0
437932102949506;1709137854621;9.0375;35.8875;-2.3625002;0
437932112949506;1709137854631;9.0375;35.8875;-2.3625002;0
437932122949506;1709137854642;9.0375;35.8875;-2.3625002;0
437932132949506;1709137854651;9.0375;35.8875;-2.3625002;0
437932142949506;1709137854662;9.0375;35.8875;-2.3625002;0
437932152949506;1709137854673;9.0375;35.8875;-2.3625002;0
437932162949506;1709137854685;9.0375;35.8875;-2.3625002;0
437932172949506;1709137854696;9.0375;35.8875;-2.3625002;0
437932182949506;1709137854707;9.0375;35.8875;-2.3625002;0
437932192949506;1709137854711;9.0375;35.8875;-2.3625002;0
437932202949506;1709137854721;9.0375;35.8875;-2.3625002;0
437932212949506;1709137854731;9.0375;35.8875;-2.3625002;0
437932222949506;1709137854741;9.0375;35.8875;-2.3625002;0
437932232949506;1709137854753;9.0375;35.8875;-2.3625002;0
437932242949506;1709137854763;9.0375;35.8875;-2.3625002;0
437932252949506;1709137854773;9.0375;35.8875;-2.3625002;0
437932262949506;1709137854783;9.0375;35.8875;-2.3625002;0
437932272949506;1709137854794;9.0375;35.8875;-2.3625002;0
437932282949506;1709137854805;9.0375;35.8875;-2.3625002;0
437932292949506;1709137854811;9.0375;35.8875;-2.3625002;0
437932302949506;1709137854821;9.0375;35.8875;-2.3625002;0
437932312949506;1709137854831;9.0375;35.8875;-2.3625002;0
437932322949506;1709137854841;9.0375;35.8875;-2.3625002;0
437932332949506;1709137854851;9.0375;35.8875;-2.3625002;0
437932342949506;1709137854861;9.0375;35.8875;-2.3625002;0
437932352949506;1709137854872;9.0375;35.8875;-2.3625002;0
437932362949506;1709137854883;9.0375;35.8875;-2.3625002;0
437932372949506;1709137854894;9.0375;35.8875;-2.3625002;0
437932382949506;1709137854905;9.0375;35.8875;-2.3625002;0
437932392949506;1709137854911;9.0375;35.8875;-2.3625002;0
437932402949506;1709137854922;9.0375;35.8875;-2.3625002;0
437932412949506;1709137854931;9.0375;35.8875;-2.3625002;0
437932422949506;1709137854942;9.0375;35.8875;-2.3625002;0
437932432949506;1709137854951;9.0375;35.8875;-2.3625002;0
437932442949506;1709137854961;9.0375;35.8875;-2.3625002;0
437932452949506;1709137854972;9.0375;35.8875;-2.3625002;0
437932462949506;1709137854983;9.0375;35.8875;-2.3625002;0
437932472949506;1709137854994;9.0375;35.8875;-2.3625002;0
437932482949506;1709137855007;9.0375;35.8875;-2.3625002;0
437932492949506;1709137855011;9.0375;35.8875;-2.3625002;0
437932502949506;1709137855021;9.0375;35.8875;-2.3625002;0
437932512949506;1709137855031;9.0375;35.8875;-2.3625002;0
437932522949506;1709137855041;9.0375;35.8875;-2.3625002;0
437932532949506;1709137855052;9.0375;35.8875;-2.3625002;0
437932542949506;1709137855064;9.0375;35.8875;-2.3625002;0
437932552949506;1709137855075;9.0375;35.8875;-2.3625002;0
437932562949506;1709137855086;9.0375;35.8875;-2.3625002;0
437932572949506;1709137855097;9.0375;35.8875;-2.3625002;0
437932582949506;1709137855110;9.0375;35.8875;-2.3625002;0
437932592949506;1709137855112;9.0375;35.8875;-2.3625002;0
437932602949506;1709137855122;9.0375;35.8875;-2.3625002;0
437932612949506;1709137855132;9.0375;35.8875;-2.3625002;0
437932622949506;1709137855144;9.0375;35.8875;-2.3625002;0
437932632949506;1709137855155;9.0375;35.8875;-2.3625002;0
437932642949506;1709137855167;9.0375;35.8875;-2.3625002;0
437932652949506;1709137855172;9.0375;35.8875;-2.3625002;0
437932662949506;1709137855184;9.0375;35.8875;-2.3625002;0
437932672949506;1709137855202;9.0375;35.8875;-2.3625002;0
437932682949506;1709137855202;9.0375;35.8875;-2.3625002;0
437932692949506;1709137855211;9.0375;35.8875;-2.3625002;0
437932702949506;1709137855221;9.0375;35.8875;-2.3625002;0
437932712949506;1709137855231;9.0375;35.8875;-2.3625002;0
437932722949506;1709137855242;9.0375;35.8875;-2.3625002;0
437932732949506;1709137855253;9.0375;35.8875;-2.3625002;0
437932742949506;1709137855265;9.0375;35.8875;-2.3625002;0
437932752949506;1709137855277;9.0375;35.8875;-2.3625002;0
437932762949506;1709137855289;9.0375;35.8875;-2.3625002;0
437932772949506;1709137855300;9.0375;35.8875;-2.3625002;0
437932782949506;1709137855301;9.0375;35.8875;-2.3625002;0
437932792949506;1709137855313;9.0375;35.8875;-2.3625002;0
437932802949506;1709137855322;9.0375;35.8875;-2.3625002;0
437932812949506;1709137855334;9.0375;35.8875;-2.3625002;0
437932822949506;1709137855342;9.0375;35.8875;-2.3625002;0
437932832949506;1709137855352;9.0375;35.8875;-2.3625002;0
437932842949506;1709137855367;9.0375;35.8875;-2.3625002;0
437932852949506;1709137855380;9.0375;35.8875;-2.3625002;0
437932862949506;1709137855382;9.0375;35.8875;-2.3625002;0
437932872949506;1709137855396;9.0375;35.8875;-2.3625002;0
437932882949506;1709137855402;9.0375;35.8875;-2.3625002;0
437932892949506;1709137855412;9.0375;35.8875;-2.3625002;0
437932902949506;1709137855423;9.0375;35.8875;-2.3625002;0
437932912949506;1709137855436;9.0375;35.8875;-2.3625002;0
437932922949506;1709137855441;9.0375;35.8875;-2.3625002;0
437932932949506;1709137855452;9.0375;35.8875;-2.3625002;0
437932942949506;1709137855466;9.0375;35.8875;-2.3625002;0
437932952949506;1709137855478;9.0375;35.8875;-2.3625002;0
437932962949506;1709137855491;9.0375;35.8875;-2.3625002;0
437932972949506;1709137855491;9.0375;35.8875;-2.3625002;0
437932982949506;1709137855501;9.0375;35.8875;-2.3625002;0
437932992949506;1709137855511;9.0375;35.8875;-2.3625002;0
437933002949506;1709137855522;9.0375;35.8875;-2.3625002;0
437933012949506;1709137855535;9.0375;35.8875;-2.3625002;0
437933022949506;1709137855552;9.0375;35.8875;-2.3625002;0
437933032949506;1709137855557;9.0375;35.8875;-2.3625002;3
437933042949506;1709137855566;9.0375;35.8875;-2.3625002;3
437933052949506;1709137855580;9.0375;35.8875;-2.3625002;3
437933062949506;1709137855582;9.0375;35.8875;-2.3625002;3
437933072949506;1709137855597;9.0375;35.8875;-2.3625002;3
437933082949506;1709137855602;9.0375;35.8875;-2.3625002;3
437933092949506;1709137855611;9.0375;35.8875;-2.3625002;3
437933102949506;1709137855623;9.0375;35.8875;-2.3625002;3
437933112949506;1709137855636;9.0375;35.8875;-2.3625002;3
437933122949506;1709137855641;9.0375;35.8875;-2.3625002;3
437933132949506;1709137855653;9.0375;35.8875;-2.3625002;3
437933142949506;1709137855669;9.0375;35.8875;-2.3625002;3
437933152949506;1709137855671;9.0375;35.8875;-2.3625002;3
437933162949506;1709137855686;9.0375;35.8875;-2.3625002;3
437933172949506;1709137855700;9.0375;35.8875;-2.3625002;3
437933182949506;1709137855701;9.0375;35.8875;-2.3625002;3
437933192949506;1709137855715;9.0375;35.8875;-2.3625002;3
437933202949506;1709137855721;9.0375;35.8875;-2.3625002;3
437933212949506;1709137855731;9.0375;35.8875;-2.3625002;3
437933222949506;1709137855745;9.0375;35.8875;-2.3625002;3
437933232949506;1709137855757;9.0375;35.8875;-2.3625002;3
437933242949506;1709137855762;9.0375;35.8875;-2.3625002;3
437933252949506;1709137855771;9.0375;35.8875;-2.3625002;3
437933262949506;1709137855785;9.0375;35.8875;-2.3625002;3
437933272949506;1709137855799;9.0375;35.8875;-2.3625002;3
437933282949506;1709137855801;9.0375;35.8875;-2.3625002;3
437933292949506;1709137855812;9.0375;35.8875;-2.3625002;3
437933302949506;1709137855821;9.0375;35.8875;-2.3625002;3
437933312949506;1709137855831;9.0375;35.8875;-2.3625002;3
437933322949506;1709137855846;9.0375;35.8875;-2.3625002;3
437933332949506;1709137855860;9.0375;35.8875;-2.3625002;3
437933342949506;1709137855861;9.0375;35.8875;-2.3625002;3
437933352949506;1709137855875;9.0375;35.8875;-2.3625002;3
437933362949506;1709137855889;9.0375;35.8875;-2.3625002;3
437933372949506;1709137855902;9.0375;35.8875;-2.3625002;3
437933382949506;1709137855902;9.0375;35.8875;-2.3625002;3
437933392949506;1709137855911;9.0375;35.8875;-2.3625002;3
437933402949506;1709137855921;9.0375;35.8875;-2.3625002;3
437933412949506;1709137855933;9.0375;35.8875;-2.3625002;3
437933422949506;1709137855947;9.0375;35.8875;-2.3625002;3
437933432949506;1709137855951;9.0375;35.8875;-2.3625002;3
437933442949506;1709137855964;9.0375;35.8875;-2.3625002;3
437933452949506;1709137855979;9.0375;35.8875;-2.3625002;3
437933462949506;1709137855992;9.0375;35.8875;-2.3625002;3
437933472949506;1709137855992;9.0375;35.8875;-2.3625002;3
437933482949506;1709137856002;9.0375;35.8875;-2.3625002;3
437933492949506;1709137856012;9.0375;35.8875;-2.3625002;3
437933502949506;1709137856023;9.0375;35.8875;-2.3625002;3
437933512949506;1709137856038;9.0375;35.8875;-2.3625002;3
437933522949506;1709137856042;9.0375;35.8875;-2.3625002;3
437933532949506;1709137856053;9.0375;35.8875;-2.3625002;3
437933542949506;1709137856067;9.0375;35.8875;-2.3625002;3
437933552949506;1709137856082;9.0375;35.8875;-2.3625002;3
437933562949506;1709137856082;9.0375;35.8875;-2.3625002;3
437933572949506;1709137856097;9.0375;35.8875;-2.3625002;3
437933582949506;1709137856101;9.0375;35.8875;-2.3625002;3
437933592949506;1709137856112;9.0375;35.8875;-2.3625002;3
437933602949506;1709137856127;9.0375;35.8875;-2.3625002;3
437933612949506;1709137856131;9.0375;35.8875;-2.3625002;3
437933622949506;1709137856142;9.0375;35.8875;-2.3625002;3
437933632949506;1709137856157;9.0375;35.8875;-2.3625002;3
437933642949506;1709137856171;9.0375;35.8875;-2.3625002;3
437933652949506;1709137856171;9.0375;35.8875;-2.3625002;3
437933662949506;1709137856186;9.0375;35.8875;-2.3625002;3
437933672949506;1709137856201;9.0375;35.8875;-2.3625002;3
437933682949506;1709137856201;9.0375;35.8875;-2.3625002;3
437933692949506;1709137856216;9.0375;35.8875;-2.3625002;3
437933702949506;1709137856221;9.0375;35.8875;-2.3625002;3
437933712949506;1709137856232;9.0375;35.8875;-2.3625002;3
437933722949506;1709137856246;9.0375;35.8875;-2.3625002;3
437933732949506;1709137856251;9.0375;35.8875;-2.3625002;3
437933742949506;1709137856265;9.0375;35.8875;-2.3625002;3
437933752949506;1709137856280;9.0375;35.8875;-2.3625002;3
437933762949506;1709137856281;9.0375;35.8875;-2.3625002;3
437933772949506;1709137856291;9.0375;35.8875;-2.3625002;3
437933782949506;1709137856301;9.0375;35.8875;-2.3625002;3
437933792949506;1709137856314;9.0375;35.8875;-2.3625002;3
437933802949506;1709137856321;9.0375;35.8875;-2.3625002;3
437933812949506;1709137856332;9.0375;35.8875;-2.3625002;3
437933822949506;1709137856347;9.0375;35.8875;-2.3625002;3
437933832949506;1709137856351;9.0375;35.8875;-2.3625002;3
437933842949506;1709137856365;9.0375;35.8875;-2.3625002;3
437933852949506;1709137856381;9.0375;35.8875;-2.3625002;3
437933862949506;1709137856381;9.0375;35.8875;-2.3625002;3
437933872949506;1709137856391;9.0375;35.8875;-2.3625002;3
437933882949506;1709137856401;9.0375;35.8875;-2.3625002;3
437933892949506;1709137856414;9.0375;35.8875;-2.3625002;3
437933902949506;1709137856421;9.0375;35.8875;-2.3625002;3
437933912949506;1709137856432;9.0375;35.8875;-2.3625002;3
437933922949506;1709137856447;9.0375;35.8875;-2.3625002;3
437933932949506;1709137856452;9.0375;35.8875;-2.3625002;3
437933942949506;1709137856465;9.0375;35.8875;-2.3625002;3
437933952949506;1709137856481;9.0375;35.8875;-2.3625002;3
437933962949506;1709137856481;9.0375;35.8875;-2.3625002;3
437933972949506;1709137856492;9.0375;35.8875;-2.3625002;3
437933982949506;1709137856502;9.0375;35.8875;-2.3625002;3
437933992949506;1709137856514;9.0375;35.8875;-2.3625002;3
437934002949506;1709137856521;9.0375;35.8875;-2.3625002;3
437934012949506;1709137856532;9.0375;35.8875;-2.3625002;3
437934022949506;1709137856547;9.0375;35.8875;-2.3625002;3
437934032949506;1709137856551;9.0375;35.8875;-2.3625002;3
437934042949506;1709137856566;9.0375;35.8875;-2.3625002;3
437934052949506;1709137856582;9.0375;35.8875;-2.3625002;3
437934062949506;1709137856582;9.0375;35.8875;-2.3625002;3
437934072949506;1709137856591;9.0375;35.8875;-2.3625002;3
437934082949506;1709137856601;9.0375;35.8875;-2.3625002;3
437934092949506;1709137856615;9.0375;35.8875;-2.3625002;3
437934102949506;1709137856621;9.0375;35.8875;-2.3625002;3
437934112949506;1709137856632;9.0375;35.8875;-2.3625002;3
437934122949506;1709137856648;9.0375;35.8875;-2.3625002;3
437934132949506;1709137856652;9.0375;35.8875;-2.3625002;3
437934142949506;1709137856666;9.0375;35.8875;-2.3625002;3
437934152949506;1709137856681;9.0375;35.8875;-2.3625002;3
437934162949506;1709137856681;9.0375;35.8875;-2.3625002;3
437934172949506;1709137856692;9.0375;35.8875;-2.3625002;3
437934182949506;1709137856702;9.0375;35.8875;-2.3625002;3
437934192949506;1709137856715;9.0375;35.8875;-2.3625002;3
437934202949506;1709137856721;9.0375;35.8875;-2.3625002;3
437934212949506;1709137856732;9.0375;35.8875;-2.3625002;3
437934222949506;1709137856749;9.0375;35.8875;-2.3625002;3
437934232949506;1709137856751;9.0375;35.8875;-2.3625002;3
437934242949506;1709137856766;9.0375;35.8875;-2.3625002;3
437934252949506;1709137856783;9.0375;35.8875;-2.3625002;3
437934262949506;1709137856783;9.0375;35.8875;-2.3625002;3
437934272949506;1709137856791;9.0375;35.8875;-2.3625002;3
437934282949506;1709137856801;9.0375;35.8875;-2.3625002;3
437934292949506;1709137856816;9.0375;35.8875;-2.3625002;3
437934302949506;1709137856821;9.0375;35.8875;-2.3625002;3
437934312949506;1709137856833;9.0375;35.8875;-2.3625002;3
437934322949506;1709137856849;9.0375;35.8875;-2.3625002;3
437934332949506;1709137856851;9.0375;35.8875;-2.3625002;3
437934342949506;1709137856867;9.0375;35.8875;-2.3625002;3
437934352949506;1709137856883;9.0375;35.8875;-2.3625002;3
437934362949506;1709137856883;9.0375;35.8875;-2.3625002;3
437934372949506;1709137856893;9.0375;35.8875;-2.3625002;3
437934382949506;1709137856902;9.0375;35.8875;-2.3625002;3
437934392949506;1709137856918;9.0375;35.8875;-2.3625002;3
437934402949506;1709137856922;9.0375;35.8875;-2.3625002;3
437934412949506;1709137856935;9.0375;35.8875;-2.3625002;3
437934422949506;1709137856952;9.0375;35.8875;-2.3625002;3
437934432949506;1709137856952;9.0375;35.8875;-2.3625002;3
437934442949506;1709137856969;9.0375;35.8875;-2.3625002;3
437934452949506;1709137856987;9.0375;35.8875;-2.3625002;3
437934462949506;1709137856987;9.0375;35.8875;-2.3625002;3
437934472949506;1709137856991;9.0375;35.8875;-2.3625002;3
437934482949506;1709137857003;9.0375;35.8875;-2.3625002;3
437934492949506;1709137857011;9.0375;35.8875;-2.3625002;3
437934502949506;1709137857022;9.0375;35.8875;-2.3625002;3
437934512949506;1709137857040;9.0375;35.8875;-2.3625002;3
437934522949506;1709137857041;9.0375;35.8875;-2.3625002;3
437934532949506;1709137857057;9.0375;35.8875;-2.3625002;3
437934542949506;1709137857075;9.0375;35.8875;-2.3625002;3
437934552949506;1709137857075;9.0375;35.8875;-2.3625002;3
437934562949506;1709137857091;9.0375;35.8875;-2.3625002;3
437934572949506;1709137857092;9.0375;35.8875;-2.3625002;3
437934582949506;1709137857102;9.0375;35.8875;-2.3625002;3
437934592949506;1709137857112;9.0375;35.8875;-2.3625002;3
437934602949506;1709137857129;9.0375;35.8875;-2.3625002;3
437934612949506;1709137857132;9.0375;35.8875;-2.3625002;3
437934622949506;1709137857147;9.0375;35.8875;-2.3625002;3
437934632949506;1709137857164;9.0375;35.8875;-2.3625002;3
437934642949506;1709137857164;9.0375;35.8875;-2.3625002;3
437934652949506;1709137857182;9.0375;35.8875;-2.3625002;3
437934662949506;1709137857182;9.0375;35.8875;-2.3625002;3
437934672949506;1709137857191;9.0375;35.8875;-2.3625002;3
437934682949506;1709137857202;9.0375;35.8875;-2.3625002;3
437934692949506;1709137857220;9.0375;35.8875;-2.3625002;3
437934702949506;1709137857221;9.0375;35.8875;-2.3625002;3
437934712949506;1709137857239;9.0375;35.8875;-2.3625002;3
437934722949506;1709137857241;9.0375;35.8875;-2.3625002;3
437934732949506;1709137857256;9.0375;35.8875;-2.3625002;3
437934742949506;1709137857275;9.0375;35.8875;-2.3625002;3
437934752949506;1709137857275;9.0375;35.8875;-2.3625002;3
437934762949506;1709137857281;9.0375;35.8875;-2.3625002;3
437934772949506;1709137857293;9.0375;35.8875;-2.3625002;3
437934782949506;1709137857301;9.0375;35.8875;-2.3625002;3
437934792949506;1709137857312;9.0375;35.8875;-2.3625002;3
437934802949506;1709137857330;9.0375;35.8875;-2.3625002;3
437934812949506;1709137857332;9.0375;35.8875;-2.3625002;3
437934822949506;1709137857349;9.0375;35.8875;-2.3625002;3
437934832949506;1709137857352;9.0375;35.8875;-2.3625002;3
437934842949506;1709137857368;9.0375;35.8875;-2.3625002;3
437934852949506;1709137857386;9.0375;35.8875;-2.3625002;3
437934862949506;1709137857386;9.0375;35.8875;-2.3625002;3
437934872949506;1709137857392;9.0375;35.8875;-2.3625002;3
437934882949506;1709137857404;9.0375;35.8875;-2.3625002;3
437934892949506;1709137857411;9.0375;35.8875;-2.3625002;3
437934902949506;1709137857423;9.0375;35.8875;-2.3625002;3
437934912949506;1709137857442;9.0375;35.8875;-2.3625002;3
437934922949506;1709137857442;9.0375;35.8875;-2.3625002;3
437934932949506;1709137857461;9.0375;35.8875;-2.3625002;3
437934942949506;1709137857461;9.0375;35.8875;-2.3625002;3
437934952949506;1709137857478;9.0375;35.8875;-2.3625002;3
437934962949506;1709137857481;9.0375;35.8875;-2.3625002;3
437934972949506;1709137857498;9.0375;35.8875;-2.3625002;3
437934982949506;1709137857501;9.0375;35.8875;-2.3625002;3
437934992949506;1709137857517;9.0375;35.8875;-2.3625002;3
437935002949506;1709137857522;9.0375;35.8875;-2.3625002;3
437935012949506;1709137857535;9.0375;35.8875;-2.3625002;3
437935022949506;1709137857554;9.0375;35.8875;-2.3625002;3
437935032949506;1709137857554;9.0375;35.8875;-2.3625002;3
437935042949506;1709137857573;9.0375;35.8875;-2.3625002;3
437935052949506;1709137857573;9.0375;35.8875;-2.3625002;3
437935062949506;1709137857592;9.0375;35.8875;-2.3625002;3
437935072949506;1709137857592;9.0375;35.8875;-2.3625002;3
437935082949506;1709137857611;9.0375;35.8875;-2.3625002;3
437935092949506;1709137857611;9.0375;35.8875;-2.3625002;3
437935102949506;1709137857630;9.0375;35.8875;-2.3625002;3
437935112949506;1709137857631;9.0375;35.8875;-2.3625002;3
437935122949506;1709137857649;9.0375;35.8875;-2.3625002;3
437935132949506;1709137857651;9.0375;35.8875;-2.3625002;3
437935142949506;1709137857668;9.0375;35.8875;-2.3625002;3
437935152949506;1709137857686;9.0375;35.8875;-2.3625002;3
