t_Android;t_unix;x;y;z;a
437935801004506;1709137858322;0.6092725;-5.009673;8.460722;3
437935803476589;1709137858322;0.6092725;-5.009673;8.460722;3
437935805948673;1709137858323;0.6092725;-5.009673;8.460722;3
437935808420756;1709137858325;0.6092725;-5.009673;8.460722;3
437935810892839;1709137858342;0.6092725;-5.009673;8.460722;3
437935813364923;1709137858342;0.6092725;-5.009673;8.460722;3
437935815837006;1709137858342;0.6092725;-5.009673;8.460722;3
437935818309089;1709137858342;0.6092725;-5.009673;8.460722;3
437935820781225;1709137858342;0.6092725;-5.009673;8.460722;3
437935823253308;1709137858342;0.6092725;-5.009673;8.460722;3
437935825725391;1709137858342;0.6092725;-5.009673;8.460722;3
437935828197475;1709137858345;0.6092725;-5.009673;8.460722;3
437935830669558;1709137858347;0.6092725;-5.009673;8.460722;3
437935833141641;1709137858363;0.6092725;-5.009673;8.460722;3
437935835613725;1709137858363;0.6092725;-5.009673;8.460722;3
437935838085808;1709137858363;0.6092725;-5.009673;8.460722;3
437935840557891;1709137858363;0.6092725;-5.009673;8.460722;3
437935843029975;1709137858363;0.6092725;-5.009673;8.460722;3
437935845502058;1709137858363;0.6092725;-5.009673;8.460722;3
437935847974193;1709137858365;0.6092725;-5.009673;8.460722;3
437935850446277;1709137858367;0.6092725;-5.009673;8.460722;3
437935852918360;1709137858369;0.6092725;-5.009673;8.460722;3
437935855390443;1709137858384;0.6092725;-5.009673;8.460722;3
437935857862527;1709137858384;0.6092725;-5.009673;8.460722;3
437935860334610;1709137858384;0.6092725;-5.009673;8.460722;3
437935862806693;1709137858384;0.6092725;-5.009673;8.460722;3
437935865278777;1709137858384;0.6092725;-5.009673;8.460722;3
437935867750860;1709137858385;0.6092725;-5.009673;8.460722;3
437935870222943;1709137858386;0.6092725;-5.009673;8.460722;3
437935872695027;1709137858389;0.6092725;-5.009673;8.460722;3
437935875167110;1709137858392;0.6092725;-5.009673;8.460722;3
437935877639193;1709137858405;0.6092725;-5.009673;8.460722;3
437935880111277;1709137858405;0.6092725;-5.009673;8.460722;3
437935882583412;1709137858405;0.6092725;-5.009673;8.460722;3
437935885055496;1709137858405;0.6092725;-5.009673;8.460722;3
437935887527579;1709137858405;0.6092725;-5.009673;8.460722;3
437935889999662;1709137858406;0.6092725;-5.009673;8.460722;3
437935892471746;1709137858409;0.6092725;-5.009673;8.460722;3
437935894943829;1709137858412;0.6092725;-5.009673;8.460722;3
437935897415912;1709137858414;0.6092725;-5.009673;8.460722;3
437935899887996;1709137858425;0.6092725;-5.009673;8.460722;3
437935902360079;1709137858425;0.6092725;-5.009673;8.460722;3
437935904832162;1709137858426;0.6092725;-5.009673;8.460722;3
437935907304246;1709137858426;0.6092725;-5.009673;8.460722;3
437935909776329;1709137858427;0.6092725;-5.009673;8.460722;3
437935912248412;1709137858428;0.6092725;-5.009673;8.460722;3
437935914720496;1709137858431;0.6092725;-5.009673;8.460722;3
437935917192579;1709137858433;0.6092725;-5.009673;8.460722;3
437935919664714;1709137858436;0.6092725;-5.009673;8.460722;3
437935922136798;1709137858447;0.6092725;-5.009673;8.460722;3
437935924608881;1709137858447;0.6092725;-5.009673;8.460722;3
437935927080964;1709137858447;0.6092725;-5.009673;8.460722;3
437935929553048;1709137858447;0.6092725;-5.009673;8.460722;3
437935932025131;1709137858448;0.6092725;-5.009673;8.460722;3
437935934497214;1709137858468;0.6092725;-5.009673;8.460722;3
437935936969298;1709137858468;0.6092725;-5.009673;8.460722;3
437935939441381;1709137858468;0.6092725;-5.009673;8.460722;3
437935941913464;1709137858468;0.6092725;-5.009673;8.460722;3
437935944385548;1709137858468;0.6092725;-5.009673;8.460722;3
437935946857631;1709137858468;0.6092725;-5.009673;8.460722;3
437935949329766;1709137858468;0.6092725;-5.009673;8.460722;3
437935951801850;1709137858469;0.6092725;-5.009673;8.460722;3
437935954273933;1709137858471;0.6092725;-5.009673;8.460722;3
437935956746016;1709137858489;0.6092725;-5.009673;8.460722;3
437935959218100;1709137858489;0.6092725;-5.009673;8.460722;3
437935961690183;1709137858489;0.6092725;-5.009673;8.460722;3
437935964162266;1709137858489;0.6092725;-5.009673;8.460722;3
437935966634350;1709137858489;0.6092725;-5.009673;8.460722;3
437935969106433;1709137858489;0.6092725;-5.009673;8.460722;3
437935971578516;1709137858489;0.6092725;-5.009673;8.460722;3
437935974050600;1709137858491;0.6092725;-5.009673;8.460722;3
437935976522683;1709137858493;0.6092725;-5.009673;8.460722;3
437935978994766;1709137858509;0.6092725;-5.009673;8.460722;3
437935981466902;1709137858509;0.6092725;-5.009673;8.460722;3
437935983938985;1709137858510;0.6092725;-5.009673;8.460722;3
437935986411068;1709137858510;0.6092725;-5.009673;8.460722;3
437935988883152;1709137858510;0.6092725;-5.009673;8.460722;3
437935991355235;1709137858510;0.6092725;-5.009673;8.460722;3
437935993827318;1709137858511;0.6092725;-5.009673;8.460722;3
437935996299402;1709137858513;0.6092725;-5.009673;8.460722;3
437935998771485;1709137858515;0.6092725;-5.009673;8.460722;3
437936001243568;1709137858531;0.6092725;-5.009673;8.460722;3
437936003715652;1709137858531;0.6092725;-5.009673;8.460722;3
437936006187735;1709137858531;0.6092725;-5.009673;8.460722;3
437936008659818;1709137858531;0.6092725;-5.009673;8.460722;3
437936011131902;1709137858531;0.6092725;-5.009673;8.460722;3
437936013603985;1709137858531;0.6092725;-5.009673;8.460722;3
437936016076068;1709137858533;0.6092725;-5.009673;8.460722;3
437936018548152;1709137858535;0.6092725;-5.009673;8.460722;3
437936021020287;1709137858538;0.6092725;-5.009673;8.460722;3
437936023492371;1709137858552;0.6092725;-5.009673;8.460722;3
437936025964454;1709137858552;0.6092725;-5.009673;8.460722;3
437936028436537;1709137858552;0.6092725;-5.009673;8.460722;3
437936030908621;1709137858552;0.6092725;-5.009673;8.460722;3
437936033380704;1709137858552;0.6092725;-5.009673;8.460722;3
437936035852787;1709137858552;0.6092725;-5.009673;8.460722;3
437936038324871;1709137858555;0.6092725;-5.009673;8.460722;3
437936040796954;1709137858557;0.6092725;-5.009673;8.460722;3
437936043269037;1709137858559;0.6092725;-5.009673;8.460722;3
437936045741121;1709137858574;0.6092725;-5.009673;8.460722;3
437936048213204;1709137858574;0.6092725;-5.009673;8.460722;3
437936050685287;1709137858575;0.6092725;-5.009673;8.460722;3
437936053157371;1709137858575;0.6092725;-5.009673;8.460722;3
437936055629506;1709137858575;0.6092725;-5.009673;8.460722;3
437936058101589;1709137858575;0.6092725;-5.009673;8.460722;3
437936060573673;1709137858577;0.6092725;-5.009673;8.460722;3
437936063045756;1709137858579;0.6092725;-5.009673;8.460722;3
437936065517839;1709137858582;0.6092725;-5.009673;8.460722;3
437936067989923;1709137858596;0.6092725;-5.009673;8.460722;3
437936070462006;1709137858596;0.6092725;-5.009673;8.460722;3
437936072934089;1709137858596;0.6092725;-5.009673;8.460722;3
437936075406173;1709137858596;0.6092725;-5.009673;8.460722;3
437936077878256;1709137858596;0.6092725;-5.009673;8.460722;3
437936080350339;1709137858597;0.6092725;-5.009673;8.460722;3
437936082822423;1709137858599;0.6092725;-5.009673;8.460722;3
437936085294506;1709137858602;0.6092725;-5.009673;8.460722;3
437936087766641;1709137858604;0.6092725;-5.009673;8.460722;3
437936090238725;1709137858617;0.6092725;-5.009673;8.460722;3
437936092710808;1709137858617;0.6092725;-5.009673;8.460722;3
437936095182891;1709137858617;0.6092725;-5.009673;8.460722;3
437936097654975;1709137858617;0.6092725;-5.009673;8.460722;3
437936100127058;1709137858617;0.6092725;-5.009673;8.460722;3
437936102599141;1709137858619;0.6092725;-5.009673;8.460722;3
437936105071225;1709137858621;0.6092725;-5.009673;8.460722;3
437936107543308;1709137858624;0.6092725;-5.009673;8.460722;3
437936110015391;1709137858626;0.6092725;-5.009673;8.460722;3
437936112487475;1709137858638;0.6092725;-5.009673;8.460722;3
437936114959558;1709137858638;0.6092725;-5.009673;8.460722;3
437936117431641;1709137858638;0.6092725;-5.009673;8.460722;3
437936119903725;1709137858638;0.6092725;-5.009673;8.460722;3
437936122375808;1709137858639;0.6092725;-5.009673;8.460722;3
437936124847943;1709137858642;0.6092725;-5.009673;8.460722;3
437936127320027;1709137858645;0.6092725;-5.009673;8.460722;3
437936129792110;1709137858646;0.6092725;-5.009673;8.460722;3
437936132264193;1709137858649;0.6092725;-5.009673;8.460722;3
437936134736277;1709137858659;0.6092725;-5.009673;8.460722;3
437936137208360;1709137858659;0.6092725;-5.009673;8.460722;3
437936139680443;1709137858659;0.6092725;-5.009673;8.460722;3
437936142152527;1709137858659;0.6092725;-5.009673;8.460722;3
437936144624610;1709137858663;0.6092725;-5.009673;8.460722;3
437936147096693;1709137858663;0.6092725;-5.009673;8.460722;3
437936149568777;1709137858666;0.6092725;-5.009673;8.460722;3
437936152040860;1709137858668;0.6092725;-5.009673;8.460722;3
437936154512943;1709137858672;0.6092725;-5.009673;8.460722;3
437936156985027;1709137858681;0.6092725;-5.009673;8.460722;3
437936159457110;1709137858681;0.6092725;-5.009673;8.460722;3
437936161929246;1709137858681;0.6092725;-5.009673;8.460722;3
437936164401329;1709137858681;0.6092725;-5.009673;8.460722;3
437936166873412;1709137858703;0.6092725;-5.009673;8.460722;3
437936169345496;1709137858703;0.6092725;-5.009673;8.460722;3
437936171817579;1709137858703;0.6092725;-5.009673;8.460722;3
437936174289662;1709137858703;0.6092725;-5.009673;8.460722;3
437936176761746;1709137858703;0.6092725;-5.009673;8.460722;3
437936179233829;1709137858703;0.6092725;-5.009673;8.460722;3
437936181705912;1709137858703;0.6092725;-5.009673;8.460722;3
437936184177996;1709137858703;0.6092725;-5.009673;8.460722;3
437936186650079;1709137858704;0.6092725;-5.009673;8.460722;3
437936189122162;1709137858724;0.6092725;-5.009673;8.460722;3
437936191594246;1709137858724;0.6092725;-5.009673;8.460722;3
437936194066329;1709137858724;0.6092725;-5.009673;8.460722;3
437936196538464;1709137858724;0.6092725;-5.009673;8.460722;3
437936199010496;1709137858724;0.6092725;-5.009673;8.460722;3
437936201482631;1709137858725;0.6092725;-5.009673;8.460722;3
437936203954714;1709137858725;0.6092725;-5.009673;8.460722;3
437936206426798;1709137858725;0.6092725;-5.009673;8.460722;3
437936208898881;1709137858726;0.6092725;-5.009673;8.460722;3
437936211370964;1709137858746;0.6092725;-5.009673;8.460722;3
437936213843048;1709137858746;0.6092725;-5.009673;8.460722;3
437936216315131;1709137858746;0.6092725;-5.009673;8.460722;3
437936218787214;1709137858746;0.6092725;-5.009673;8.460722;3
437936221259298;1709137858746;0.6092725;-5.009673;8.460722;3
437936223731381;1709137858746;0.6092725;-5.009673;8.460722;3
437936226203464;1709137858746;0.6092725;-5.009673;8.460722;3
437936228675548;1709137858746;0.6092725;-5.009673;8.460722;3
437936231147631;1709137858747;0.6092725;-5.009673;8.460722;3
437936233619714;1709137858767;0.6092725;-5.009673;8.460722;3
437936236091850;1709137858767;0.6092725;-5.009673;8.460722;3
437936238563933;1709137858767;0.6092725;-5.009673;8.460722;3
437936241036016;1709137858767;0.6092725;-5.009673;8.460722;3
437936243508100;1709137858767;0.6092725;-5.009673;8.460722;3
437936245980183;1709137858767;0.6092725;-5.009673;8.460722;3
437936248452266;1709137858767;0.6092725;-5.009673;8.460722;3
437936250924350;1709137858768;0.6092725;-5.009673;8.460722;3
437936253396433;1709137858770;0.6092725;-5.009673;8.460722;3
437936255868516;1709137858789;0.6092725;-5.009673;8.460722;3
437936258340600;1709137858789;0.6092725;-5.009673;8.460722;3
437936260812683;1709137858789;0.6092725;-5.009673;8.460722;3
437936263284766;1709137858789;0.6092725;-5.009673;8.460722;3
437936265756850;1709137858789;0.6092725;-5.009673;8.460722;3
437936268228933;1709137858789;0.6092725;-5.009673;8.460722;3
437936270701016;1709137858789;0.6092725;-5.009673;8.460722;3
437936273173100;1709137858791;0.6092725;-5.009673;8.460722;3
437936275645235;1709137858792;0.6092725;-5.009673;8.460722;3
437936278117318;1709137858810;0.6092725;-5.009673;8.460722;3
437936280589402;1709137858810;0.6092725;-5.009673;8.460722;3
437936283061485;1709137858810;0.6092725;-5.009673;8.460722;3
437936285533568;1709137858810;0.6092725;-5.009673;8.460722;3
437936288005652;1709137858810;0.6092725;-5.009673;8.460722;3
437936290477735;1709137858810;0.6092725;-5.009673;8.460722;3
437936292949818;1709137858810;0.6092725;-5.009673;8.460722;3
437936295421902;1709137858812;0.6092725;-5.009673;8.460722;3
437936297893985;1709137858814;0.6092725;-5.009673;8.460722;3
437936300366068;1709137858832;0.6092725;-5.009673;8.460722;3
437936302838152;1709137858832;0.6092725;-5.009673;8.460722;3
437936305310235;1709137858832;0.6092725;-5.009673;8.460722;3
437936307782318;1709137858832;0.6092725;-5.009673;8.460722;3
437936310254402;1709137858832;0.6092725;-5.009673;8.460722;3
437936312726485;1709137858832;0.6092725;-5.009673;8.460722;3
437936315198621;1709137858832;0.6092725;-5.009673;8.460722;3
437936317670704;1709137858834;0.6092725;-5.009673;8.460722;3
437936320142787;1709137858837;0.6092725;-5.009673;8.460722;3
437936322614871;1709137858854;0.6092725;-5.009673;8.460722;3
437936325086954;1709137858854;0.6092725;-5.009673;8.460722;3
437936327559037;1709137858854;0.6092725;-5.009673;8.460722;3
437936330031121;1709137858854;0.6092725;-5.009673;8.460722;3
437936332503204;1709137858854;0.6092725;-5.009673;8.460722;3
437936334975287;1709137858854;0.6092725;-5.009673;8.460722;3
437936337447371;1709137858855;0.6092725;-5.009673;8.460722;3
437936339919454;1709137858856;0.6092725;-5.009673;8.460722;3
437936342391537;1709137858859;0.6092725;-5.009673;8.460722;3
437936344863621;1709137858875;0.6092725;-5.009673;8.460722;3
437936347335704;1709137858875;0.6092725;-5.009673;8.460722;3
437936349807787;1709137858875;0.6092725;-5.009673;8.460722;3
437936352279871;1709137858875;0.6092725;-5.009673;8.460722;3
437936354751954;1709137858875;0.6092725;-5.009673;8.460722;3
437936357224089;1709137858875;0.6092725;-5.009673;8.460722;3
437936359696173;1709137858876;0.6092725;-5.009673;8.460722;3
437936362168256;1709137858879;0.6092725;-5.009673;8.460722;3
437936364640339;1709137858881;0.6092725;-5.009673;8.460722;3
437936367112423;1709137858897;0.6092725;-5.009673;8.460722;3
437936369584506;1709137858897;0.6092725;-5.009673;8.460722;3
437936372056589;1709137858897;0.6092725;-5.009673;8.460722;3
437936374528673;1709137858897;0.6092725;-5.009673;8.460722;3
437936377000756;1709137858897;0.6092725;-5.009673;8.460722;3
437936379472839;1709137858897;0.6092725;-5.009673;8.460722;3
437936381944923;1709137858898;0.6092725;-5.009673;8.460722;3
437936384417006;1709137858901;0.6092725;-5.009673;8.460722;3
437936386889089;1709137858903;0.6092725;-5.009673;8.460722;3
437936389361173;1709137858919;0.6092725;-5.009673;8.460722;3
437936391833256;1709137858919;0.6092725;-5.009673;8.460722;3
437936394305339;1709137858919;0.6092725;-5.009673;8.460722;3
437936396777423;1709137858919;0.6092725;-5.009673;8.460722;3
437936399249506;1709137858919;0.6092725;-5.009673;8.460722;3
437936401721641;1709137858919;0.6092725;-5.009673;8.460722;3
437936404193725;1709137858921;0.6092725;-5.009673;8.460722;3
437936406665808;1709137858923;0.6092725;-5.009673;8.460722;3
437936409137891;1709137858926;0.6092725;-5.009673;8.460722;3
437936411609975;1709137858941;0.6092725;-5.009673;8.460722;3
437936414082058;1709137858941;0.6092725;-5.009673;8.460722;3
437936416554141;1709137858941;0.6092725;-5.009673;8.460722;3
437936419026225;1709137858941;0.6092725;-5.009673;8.460722;3
437936421498308;1709137858941;0.6092725;-5.009673;8.460722;3
437936423970391;1709137858941;0.6092725;-5.009673;8.460722;3
437936426442475;1709137858943;0.6092725;-5.009673;8.460722;3
437936428914558;1709137858945;0.6092725;-5.009673;8.460722;3
437936431386641;1709137858948;0.6092725;-5.009673;8.460722;3
437936433858725;1709137858963;0.6092725;-5.009673;8.460722;3
437936436330808;1709137858963;0.6092725;-5.009673;8.460722;3
437936438802891;1709137858963;0.6092725;-5.009673;8.460722;3
437936441275027;1709137858963;0.6092725;-5.009673;8.460722;3
437936443747110;1709137858963;0.6092725;-5.009673;8.460722;3
437936446219193;1709137858963;0.6092725;-5.009673;8.460722;3
437936448691277;1709137858965;0.6092725;-5.009673;8.460722;3
437936451163360;1709137858968;0.6092725;-5.009673;8.460722;3
437936453635443;1709137858970;0.6092725;-5.009673;8.460722;3
437936456107527;1709137858985;0.6092725;-5.009673;8.460722;3
437936458579610;1709137858985;0.6092725;-5.009673;8.460722;3
437936461051693;1709137858985;0.6092725;-5.009673;8.460722;3
437936463523777;1709137858985;0.6092725;-5.009673;8.460722;3
437936465995860;1709137858985;0.6092725;-5.009673;8.460722;3
437936468467943;1709137858985;0.6092725;-5.009673;8.460722;3
437936470940027;1709137858987;0.6092725;-5.009673;8.460722;3
437936473412110;1709137858990;0.6092725;-5.009673;8.460722;3
437936475884193;1709137858992;0.6092725;-5.009673;8.460722;3
437936478356277;1709137859007;0.6092725;-5.009673;8.460722;3
437936480828360;1709137859007;0.6092725;-5.009673;8.460722;3
437936483300496;1709137859007;0.6092725;-5.009673;8.460722;3
437936485772579;1709137859007;0.6092725;-5.009673;8.460722;3
437936488244662;1709137859007;0.6092725;-5.009673;8.460722;3
437936490716746;1709137859007;0.6092725;-5.009673;8.460722;3
437936493188829;1709137859010;0.6092725;-5.009673;8.460722;3
437936495660912;1709137859012;0.6092725;-5.009673;8.460722;3
437936498132996;1709137859015;0.6092725;-5.009673;8.460722;3
437936500605079;1709137859030;0.6092725;-5.009673;8.460722;3
437936503077162;1709137859030;0.6092725;-5.009673;8.460722;3
437936505549246;1709137859030;0.6092725;-5.009673;8.460722;3
437936508021329;1709137859030;0.6092725;-5.009673;8.460722;3
437936510493412;1709137859030;0.6092725;-5.009673;8.460722;3
437936512965496;1709137859030;0.6092725;-5.009673;8.460722;3
437936515437579;1709137859032;0.6092725;-5.009673;8.460722;3
437936517909662;1709137859034;0.6092725;-5.009673;8.460722;3
437936520381746;1709137859037;0.6092725;-5.009673;8.460722;3
437936522853829;1709137859052;0.6092725;-5.009673;8.460722;3
437936525325964;1709137859052;0.6092725;-5.009673;8.460722;3
437936527798048;1709137859052;0.6092725;-5.009673;8.460722;3
437936530270131;1709137859052;0.6092725;-5.009673;8.460722;3
437936532742214;1709137859052;0.6092725;-5.009673;8.460722;3
437936535214298;1709137859052;0.6092725;-5.009673;8.460722;3
437936537686381;1709137859055;0.6092725;-5.009673;8.460722;3
437936540158464;1709137859056;0.6092725;-5.009673;8.460722;3
437936542630548;1709137859059;0.6092725;-5.009673;8.460722;3
437936545102631;1709137859074;0.6092725;-5.009673;8.460722;3
437936547574714;1709137859074;0.6092725;-5.009673;8.460722;3
437936550046798;1709137859074;0.6092725;-5.009673;8.460722;3
437936552518881;1709137859074;0.6092725;-5.009673;8.460722;3
437936554990964;1709137859074;0.6092725;-5.009673;8.460722;3
437936557463048;1709137859074;0.6092725;-5.009673;8.460722;3
437936559935131;1709137859076;0.6092725;-5.009673;8.460722;3
437936562407214;1709137859079;0.6092725;-5.009673;8.460722;3
437936564879298;1709137859082;0.6092725;-5.009673;8.460722;3
437936567351381;1709137859097;0.6092725;-5.009673;8.460722;3
437936569823516;1709137859097;0.6092725;-5.009673;8.460722;3
437936572295600;1709137859097;0.6092725;-5.009673;8.460722;3
437936574767683;1709137859097;0.6092725;-5.009673;8.460722;3
437936577239766;1709137859097;0.6092725;-5.009673;8.460722;3
437936579711850;1709137859097;0.6092725;-5.009673;8.460722;3
437936582183933;1709137859099;0.6092725;-5.009673;8.460722;3
437936584656016;1709137859101;0.6092725;-5.009673;8.460722;3
437936587128100;1709137859103;0.6092725;-5.009673;8.460722;3
437936589600183;1709137859119;0.6092725;-5.009673;8.460722;3
437936592072266;1709137859119;0.6092725;-5.009673;8.460722;3
437936594544350;1709137859119;0.6092725;-5.009673;8.460722;3
437936597016433;1709137859119;0.6092725;-5.009673;8.460722;3
437936599488516;1709137859119;0.6092725;-5.009673;8.460722;3
437936601960600;1709137859119;0.6092725;-5.009673;8.460722;3
437936604432683;1709137859121;0.6092725;-5.009673;8.460722;3
437936606904766;1709137859123;0.6092725;-5.009673;8.460722;3
437936609376850;1709137859126;0.6092725;-5.009673;8.460722;3
437936611848933;1709137859142;0.6092725;-5.009673;8.460722;3
437936614321016;1709137859142;0.6092725;-5.009673;8.460722;3
437936616793152;1709137859142;0.6092725;-5.009673;8.460722;3
437936619265235;1709137859142;0.6092725;-5.009673;8.460722;3
437936621737318;1709137859142;0.6092725;-5.009673;8.460722;3
437936624209402;1709137859142;0.6092725;-5.009673;8.460722;3
437936626681485;1709137859144;0.6092725;-5.009673;8.460722;3
437936629153568;1709137859146;0.6092725;-5.009673;8.460722;3
437936631625652;1709137859148;0.6092725;-5.009673;8.460722;3
437936634097735;1709137859165;0.6092725;-5.009673;8.460722;3
437936636569818;1709137859165;0.6092725;-5.009673;8.460722;3
437936639041902;1709137859165;0.6092725;-5.009673;8.460722;3
437936641513985;1709137859165;0.6092725;-5.009673;8.460722;3
437936643986068;1709137859165;0.6092725;-5.009673;8.460722;3
437936646458152;1709137859165;0.6092725;-5.009673;8.460722;3
437936648930235;1709137859167;0.6092725;-5.009673;8.460722;3
437936651402318;1709137859168;0.6092725;-5.009673;8.460722;3
437936653874402;1709137859171;0.6092725;-5.009673;8.460722;3
437936656346485;1709137859188;0.6092725;-5.009673;8.460722;3
437936658818568;1709137859188;0.6092725;-5.009673;8.460722;3
437936661290704;1709137859188;0.6092725;-5.009673;8.460722;3
437936663762787;1709137859188;0.6092725;-5.009673;8.460722;3
437936666234871;1709137859188;0.6092725;-5.009673;8.460722;3
437936668706954;1709137859188;0.6092725;-5.009673;8.460722;3
437936671179037;1709137859188;0.6092725;-5.009673;8.460722;3
437936673651121;1709137859190;0.6092725;-5.009673;8.460722;3
437936676123204;1709137859192;0.6092725;-5.009673;8.460722;3
437936678595287;1709137859211;0.6092725;-5.009673;8.460722;3
437936681067371;1709137859211;0.6092725;-5.009673;8.460722;3
437936683539454;1709137859211;0.6092725;-5.009673;8.460722;3
437936686011537;1709137859211;0.6092725;-5.009673;8.460722;3
437936688483621;1709137859211;0.6092725;-5.009673;8.460722;3
437936690955704;1709137859211;0.6092725;-5.009673;8.460722;3
437936693427787;1709137859211;0.6092725;-5.009673;8.460722;3
437936695899871;1709137859212;0.6092725;-5.009673;8.460722;3
437936698371954;1709137859215;0.6092725;-5.009673;8.460722;3
437936700844037;1709137859235;0.6092725;-5.009673;8.460722;3
437936703316121;1709137859235;0.6092725;-5.009673;8.460722;3
437936705788204;1709137859235;0.6092725;-5.009673;8.460722;3
437936708260339;1709137859235;0.6092725;-5.009673;8.460722;3
437936710732423;1709137859235;0.6092725;-5.009673;8.460722;3
437936713204506;1709137859235;0.6092725;-5.009673;8.460722;3
437936715676589;1709137859235;0.6092725;-5.009673;8.460722;3
437936718148673;1709137859236;0.6092725;-5.009673;8.460722;3
437936720620756;1709137859237;0.6092725;-5.009673;8.460722;3
437936723092839;1709137859260;0.6092725;-5.009673;8.460722;3
437936725564923;1709137859260;0.6092725;-5.009673;8.460722;3
437936728037006;1709137859260;0.6092725;-5.009673;8.460722;3
437936730509089;1709137859260;0.6092725;-5.009673;8.460722;3
437936732981173;1709137859260;0.6092725;-5.009673;8.460722;3
437936735453256;1709137859260;0.6092725;-5.009673;8.460722;3
437936737925339;1709137859260;0.6092725;-5.009673;8.460722;3
437936740397423;1709137859260;0.6092725;-5.009673;8.460722;3
437936742869506;1709137859260;0.6092725;-5.009673;8.460722;3
437936745341589;1709137859262;0.6092725;-5.009673;8.460722;3
437936747813673;1709137859265;0.6092725;-5.009673;8.460722;3
437936750285756;1709137859267;0.6092725;-5.009673;8.460722;3
437936752757839;1709137859269;0.6092725;-5.009673;8.460722;3
437936755229975;1709137859272;0.6092725;-5.009673;8.460722;3
437936757702058;1709137859283;0.6092725;-5.009673;8.460722;3
437936760174141;1709137859283;0.6092725;-5.009673;8.460722;3
437936762646225;1709137859283;0.6092725;-5.009673;8.460722;3
437936765118308;1709137859283;0.6092725;-5.009673;8.460722;3
437936767590391;1709137859284;0.6092725;-5.009673;8.460722;3
437936770062475;1709137859286;0.6092725;-5.009673;8.460722;3
437936772534558;1709137859289;0.6092725;-5.009673;8.460722;3
437936775006641;1709137859292;0.6092725;-5.009673;8.460722;3
437936777478725;1709137859294;0.6092725;-5.009673;8.460722;3
437936779950808;1709137859306;0.6092725;-5.009673;8.460722;3
437936782422891;1709137859306;0.6092725;-5.009673;8.460722;3
437936784894975;1709137859306;0.6092725;-5.009673;8.460722;3
437936787367058;1709137859306;0.6092725;-5.009673;8.460722;3
437936789839141;1709137859307;0.6092725;-5.009673;8.460722;3
437936792311225;1709137859309;0.6092725;-5.009673;8.460722;3
437936794783308;1709137859312;0.6092725;-5.009673;8.460722;3
437936797255391;1709137859314;0.6092725;-5.009673;8.460722;3
437936799727475;1709137859316;0.6092725;-5.009673;8.460722;3
437936802199558;1709137859329;0.6092725;-5.009673;8.460722;3
437936804671693;1709137859329;0.6092725;-5.009673;8.460722;3
437936807143777;1709137859329;0.6092725;-5.009673;8.460722;3
437936809615860;1709137859329;0.6092725;-5.009673;8.460722;3
437936812087943;1709137859329;0.6092725;-5.009673;8.460722;3
437936814560027;1709137859331;0.6092725;-5.009673;8.460722;3
437936817032110;1709137859333;0.6092725;-5.009673;8.460722;3
437936819504193;1709137859336;0.6092725;-5.009673;8.460722;3
437936821976277;1709137859338;0.6092725;-5.009673;8.460722;3
437936824448360;1709137859352;0.6092725;-5.009673;8.460722;3
437936826920443;1709137859352;0.6092725;-5.009673;8.460722;3
437936829392527;1709137859352;0.6092725;-5.009673;8.460722;3
437936831864610;1709137859352;0.6092725;-5.009673;8.460722;3
437936834336693;1709137859352;0.6092725;-5.009673;8.460722;3
437936836808777;1709137859354;0.6092725;-5.009673;8.460722;3
437936839280860;1709137859356;0.6092725;-5.009673;8.460722;3
437936841752943;1709137859358;0.6092725;-5.009673;8.460722;3
437936844225027;1709137859361;0.6092725;-5.009673;8.460722;3
437936846697110;1709137859376;0.6092725;-5.009673;8.460722;3
437936849169193;1709137859376;0.6092725;-5.009673;8.460722;3
437936851641277;1709137859376;0.6092725;-5.009673;8.460722;3
437936854113360;1709137859376;0.6092725;-5.009673;8.460722;3
437936856585496;1709137859376;0.6092725;-5.009673;8.460722;3
437936859057579;1709137859376;0.6092725;-5.009673;8.460722;3
437936861529662;1709137859378;0.6092725;-5.009673;8.460722;3
437936864001746;1709137859381;0.6092725;-5.009673;8.460722;3
437936866473829;1709137859383;0.6092725;-5.009673;8.460722;3
437936868945912;1709137859399;0.6092725;-5.009673;8.460722;3
437936871417996;1709137859399;0.6092725;-5.009673;8.460722;3
437936873890079;1709137859399;0.6092725;-5.009673;8.460722;3
437936876362162;1709137859399;0.6092725;-5.009673;8.460722;3
437936878834246;1709137859399;0.6092725;-5.009673;8.460722;3
437936881306329;1709137859399;0.6092725;-5.009673;8.460722;3
437936883778412;1709137859401;0.6092725;-5.009673;8.460722;3
437936886250496;1709137859403;0.6092725;-5.009673;8.460722;3
437936888722579;1709137859405;0.6092725;-5.009673;8.460722;3
437936891194662;1709137859423;0.6092725;-5.009673;8.460722;3
437936893666746;1709137859423;0.6092725;-5.009673;8.460722;3
437936896138829;1709137859423;0.6092725;-5.009673;8.460722;3
437936898610912;1709137859423;0.6092725;-5.009673;8.460722;3
437936901082996;1709137859423;0.6092725;-5.009673;8.460722;3
437936903555131;1709137859423;0.6092725;-5.009673;8.460722;3
437936906027162;1709137859423;0.6092725;-5.009673;8.460722;3
437936908499246;1709137859425;0.6092725;-5.009673;8.460722;3
437936910971381;1709137859427;0.6092725;-5.009673;8.460722;3
437936913443464;1709137859446;0.6092725;-5.009673;8.460722;3
