t_Android;t_unix;x;y;z;a
437930841455704;1709137853358;-0.00503949;-0.066353284;0.011071607;3
437930843927787;1709137853360;-0.00503949;-0.066353284;0.011071607;3
437930846399871;1709137853363;-0.00503949;-0.066353284;0.011071607;3
437930848871954;1709137853365;-0.00503949;-0.066353284;0.011071607;3
437930851344089;1709137853368;-0.00503949;-0.066353284;0.011071607;3
437930853816173;1709137853371;-0.00503949;-0.066353284;0.011071607;3
437930856288256;1709137853373;-0.00503949;-0.066353284;0.011071607;3
437930858760391;1709137853375;-0.00503949;-0.066353284;0.011071607;3
437930861232475;1709137853378;-0.00503949;-0.066353284;0.011071607;3
437930863704558;1709137853380;-0.00503949;-0.066353284;0.011071607;3
437930866176641;1709137853383;-0.00503949;-0.066353284;0.011071607;3
437930868648777;1709137853385;-0.00503949;-0.066353284;0.011071607;3
437930871120860;1709137853388;-0.00503949;-0.066353284;0.011071607;3
437930873592943;1709137853390;-0.00503949;-0.066353284;0.011071607;3
437930876065027;1709137853393;-0.00503949;-0.066353284;0.011071607;3
437930878537162;1709137853395;-0.00503949;-0.066353284;0.011071607;3
437930881009246;1709137853397;-0.010537115;-0.060855657;0.0080173705;3
437930883481329;1709137853400;-0.010537115;-0.060855657;0.0080173705;3
437930885953464;1709137853402;-0.010537115;-0.060855657;0.0080173705;3
437930888425548;1709137853405;-0.010537115;-0.060855657;0.0080173705;3
437930890897631;1709137853407;-0.010537115;-0.060855657;0.0080173705;3
437930893369714;1709137853410;-0.010537115;-0.060855657;0.0080173705;3
437930895841850;1709137853412;-0.010537115;-0.060855657;0.0080173705;3
437930898313933;1709137853415;-0.010537115;-0.060855657;0.0080173705;3
437930900786016;1709137853417;-0.010537115;-0.060855657;0.0080173705;3
437930903258100;1709137853421;-0.010537115;-0.060855657;0.0080173705;3
437930905730235;1709137853422;-0.010537115;-0.060855657;0.0080173705;3
437930908202318;1709137853425;-0.010537115;-0.060855657;0.0080173705;3
437930910674402;1709137853427;-0.010537115;-0.060855657;0.0080173705;3
437930913146485;1709137853430;-0.010537115;-0.060855657;0.0080173705;3
437930915618621;1709137853440;-0.010537115;-0.060855657;0.0080173705;3
437930918090704;1709137853440;-0.010537115;-0.060855657;0.0080173705;3
437930920562787;1709137853440;-0.010537115;-0.060855657;0.0080173705;3
437930923034871;1709137853440;-0.010537115;-0.060855657;0.0080173705;3
437930925507006;1709137853442;-0.010537115;-0.060855657;0.0080173705;3
437930927979089;1709137853445;-0.010537115;-0.060855657;0.0080173705;3
437930930451173;1709137853447;-0.010537115;-0.060855657;0.0080173705;3
437930932923256;1709137853449;-0.010537115;-0.060855657;0.0080173705;3
437930935395391;1709137853452;-0.010537115;-0.060855657;0.0080173705;3
437930937867475;1709137853455;-0.010537115;-0.060855657;0.0080173705;3
437930940339558;1709137853457;-0.010537115;-0.060855657;0.0080173705;3
437930942811693;1709137853460;-0.010537115;-0.060855657;0.0080173705;3
437930945283777;1709137853462;-0.010537115;-0.060855657;0.0080173705;3
437930947755860;1709137853464;-0.010537115;-0.060855657;0.0080173705;3
437930950227943;1709137853467;-0.010537115;-0.060855657;0.0080173705;3
437930952700079;1709137853469;-0.010537115;-0.060855657;0.0080173705;3
437930955172162;1709137853472;-0.010537115;-0.060855657;0.0080173705;3
437930957644246;1709137853474;-0.010537115;-0.060855657;0.0080173705;3
437930960116329;1709137853477;-0.010537115;-0.060855657;0.0080173705;3
437930962588464;1709137853479;-0.010537115;-0.060855657;0.0080173705;3
437930965060548;1709137853482;-0.010537115;-0.060855657;0.0080173705;3
437930967532631;1709137853484;-0.010537115;-0.060855657;0.0080173705;3
437930970004766;1709137853486;-0.010537115;-0.060855657;0.0080173705;3
437930972476850;1709137853489;-0.010537115;-0.060855657;0.0080173705;3
437930974948933;1709137853491;-0.010537115;-0.060855657;0.0080173705;3
437930977421016;1709137853494;-0.010537115;-0.060855657;0.0080173705;3
437930979893152;1709137853496;-0.010537115;-0.060855657;0.0080173705;3
437930982365235;1709137853499;-0.010537115;-0.060855657;0.0080173705;3
437930984837318;1709137853501;-0.010537115;-0.060855657;0.0080173705;3
437930987309402;1709137853504;-0.010537115;-0.060855657;0.0080173705;3
437930989781537;1709137853506;-0.010537115;-0.060855657;0.0080173705;3
437930992253621;1709137853509;-0.010537115;-0.060855657;0.0080173705;3
437930994725704;1709137853511;-0.010537115;-0.060855657;0.0080173705;3
437930997197787;1709137853514;-0.010537115;-0.060855657;0.0080173705;3
437930999669923;1709137853516;-0.010537115;-0.060855657;0.0080173705;3
437931002142006;1709137853519;-0.010537115;-0.060855657;0.0080173705;3
437931004614089;1709137853522;-0.010537115;-0.060855657;0.0080173705;3
437931007086225;1709137853524;-0.010537115;-0.060855657;0.0080173705;3
437931009558308;1709137853526;-0.010537115;-0.060855657;0.0080173705;3
437931012030391;1709137853528;-0.010537115;-0.060855657;0.0080173705;3
437931014502475;1709137853531;-0.010537115;-0.060855657;0.0080173705;3
437931016974610;1709137853533;-0.010537115;-0.060855657;0.0080173705;3
437931019446693;1709137853536;-0.010537115;-0.060855657;0.0080173705;3
437931021918777;1709137853538;-0.010537115;-0.060855657;0.0080173705;3
437931024390860;1709137853541;-0.010537115;-0.060855657;0.0080173705;3
437931026862996;1709137853543;-0.010537115;-0.060855657;0.0080173705;3
437931029335079;1709137853546;-0.010537115;-0.060855657;0.0080173705;3
437931031807162;1709137853548;-0.010537115;-0.060855657;0.0080173705;3
437931034279246;1709137853551;-0.010537115;-0.060855657;0.0080173705;3
437931036751381;1709137853553;-0.010537115;-0.060855657;0.0080173705;3
437931039223464;1709137853556;-0.010537115;-0.060855657;0.0080173705;3
437931041695548;1709137853558;-0.010537115;-0.060855657;0.0080173705;3
437931044167683;1709137853561;-0.010537115;-0.060855657;0.0080173705;3
437931046639766;1709137853563;-0.010537115;-0.060855657;0.0080173705;3
437931049111850;1709137853577;-0.010537115;-0.060855657;0.0080173705;3
437931051583933;1709137853577;-0.010537115;-0.060855657;0.0080173705;3
437931054056068;1709137853577;-0.010537115;-0.060855657;0.0080173705;3
437931056528152;1709137853577;-0.010537115;-0.060855657;0.0080173705;3
437931059000235;1709137853577;-0.010537115;-0.060855657;0.0080173705;3
437931061472318;1709137853578;-0.010537115;-0.060855657;0.0080173705;3
437931063944454;1709137853581;-0.010537115;-0.060855657;0.0080173705;3
437931066416537;1709137853583;-0.010537115;-0.060855657;0.0080173705;3
437931068888621;1709137853585;-0.010537115;-0.060855657;0.0080173705;3
437931071360704;1709137853588;-0.010537115;-0.060855657;0.0080173705;3
437931073832839;1709137853590;-0.010537115;-0.060855657;0.0080173705;3
437931076304923;1709137853593;-0.010537115;-0.060855657;0.0080173705;3
437931078777006;1709137853595;-0.010537115;-0.060855657;0.0080173705;3
437931081249141;1709137853598;-0.010537115;-0.060855657;0.0080173705;3
437931083721225;1709137853600;-0.010537115;-0.060855657;0.0080173705;3
437931086193308;1709137853603;-0.010537115;-0.060855657;0.0080173705;3
437931088665391;1709137853605;-0.010537115;-0.060855657;0.0080173705;3
437931091137527;1709137853608;-0.010537115;-0.060855657;0.0080173705;3
437931093609610;1709137853610;-0.010537115;-0.060855657;0.0080173705;3
437931096081693;1709137853612;-0.010537115;-0.060855657;0.0080173705;3
437931098553829;1709137853615;-0.010537115;-0.060855657;0.0080173705;3
437931101025912;1709137853617;-0.010537115;-0.060855657;0.0080173705;3
437931103497996;1709137853620;-0.010537115;-0.060855657;0.0080173705;3
437931105970079;1709137853622;-0.010537115;-0.060855657;0.0080173705;3
437931108442162;1709137853625;-0.010537115;-0.060855657;0.0080173705;3
437931110914298;1709137853627;-0.010537115;-0.060855657;0.0080173705;3
437931113386381;1709137853630;-0.010537115;-0.060855657;0.0080173705;3
437931115858464;1709137853632;-0.010537115;-0.060855657;0.0080173705;3
437931118330600;1709137853635;-0.010537115;-0.060855657;0.0080173705;3
437931120802683;1709137853637;-0.010537115;-0.060855657;0.0080173705;3
437931123274766;1709137853640;-0.010537115;-0.060855657;0.0080173705;3
437931125746850;1709137853642;-0.010537115;-0.060855657;0.0080173705;3
437931128218985;1709137853645;-0.010537115;-0.060855657;0.0080173705;3
437931130691068;1709137853647;-0.010537115;-0.060855657;0.0080173705;3
437931133163152;1709137853650;-0.010537115;-0.060855657;0.0080173705;3
437931135635235;1709137853652;-0.010537115;-0.060855657;0.0080173705;3
437931138107371;1709137853655;-0.010537115;-0.060855657;0.0080173705;3
437931140579454;1709137853657;-0.010537115;-0.060855657;0.0080173705;3
437931143051537;1709137853659;-0.010537115;-0.060855657;0.0080173705;3
437931145523673;1709137853662;-0.010537115;-0.060855657;0.0080173705;3
437931147995756;1709137853665;-0.010537115;-0.060855657;0.0080173705;3
437931150467839;1709137853667;-0.010537115;-0.060855657;0.0080173705;3
437931152939923;1709137853669;-0.010537115;-0.060855657;0.0080173705;3
437931155412058;1709137853672;-0.010537115;-0.060855657;0.0080173705;3
437931157884141;1709137853675;-0.010537115;-0.060855657;0.0080173705;3
437931160356225;1709137853677;-0.010537115;-0.060855657;0.0080173705;3
437931162828360;1709137853679;-0.010537115;-0.060855657;0.0080173705;3
437931165300443;1709137853682;-0.010537115;-0.060855657;0.0080173705;3
437931167772527;1709137853684;-0.010537115;-0.060855657;0.0080173705;3
437931170244610;1709137853687;-0.010537115;-0.060855657;0.0080173705;3
437931172716746;1709137853689;-0.010537115;-0.060855657;0.0080173705;3
437931175188829;1709137853692;-0.010537115;-0.060855657;0.0080173705;3
437931177660912;1709137853694;-0.010537115;-0.060855657;0.0080173705;3
437931180132996;1709137853697;-0.010537115;-0.060855657;0.0080173705;3
437931182605131;1709137853699;-0.010537115;-0.060855657;0.0080173705;3
437931185077214;1709137853702;-0.010537115;-0.060855657;0.0080173705;3
437931187549298;1709137853704;-0.010537115;-0.060855657;0.0080173705;3
437931190021381;1709137853707;-0.010537115;-0.060855657;0.0080173705;3
437931192493516;1709137853709;-0.010537115;-0.060855657;0.0080173705;3
437931194965600;1709137853712;-0.010537115;-0.060855657;0.0080173705;3
437931197437683;1709137853714;-0.010537115;-0.060855657;0.0080173705;3
437931199909818;1709137853716;-0.010537115;-0.060855657;0.0080173705;3
437931202381902;1709137853719;-0.010537115;-0.060855657;0.0080173705;3
437931204853985;1709137853722;-0.010537115;-0.060855657;0.0080173705;3
437931207326068;1709137853724;-0.010537115;-0.060855657;0.0080173705;3
437931209798204;1709137853726;-0.010537115;-0.060855657;0.0080173705;3
437931212270287;1709137853729;-0.010537115;-0.060855657;0.0080173705;3
437931214742371;1709137853731;-0.010537115;-0.060855657;0.0080173705;3
437931217214454;1709137853734;-0.010537115;-0.060855657;0.0080173705;3
437931219686589;1709137853736;-0.010537115;-0.060855657;0.0080173705;3
437931222158673;1709137853739;-0.010537115;-0.060855657;0.0080173705;3
437931224630756;1709137853741;-0.010537115;-0.060855657;0.0080173705;3
437931227102891;1709137853744;-0.010537115;-0.060855657;0.0080173705;3
437931229574975;1709137853746;-0.010537115;-0.060855657;0.0080173705;3
437931232047058;1709137853748;-0.010537115;-0.060855657;0.0080173705;3
437931234519141;1709137853751;-0.010537115;-0.060855657;0.0080173705;3
437931236991277;1709137853754;-0.010537115;-0.060855657;0.0080173705;3
437931239463360;1709137853757;-0.010537115;-0.060855657;0.0080173705;3
437931241935443;1709137853758;-0.010537115;-0.060855657;0.0080173705;3
437931244407527;1709137853761;-0.010537115;-0.060855657;0.0080173705;3
437931246879662;1709137853763;-0.010537115;-0.060855657;0.0080173705;3
437931249351746;1709137853766;-0.010537115;-0.060855657;0.0080173705;3
437931251823829;1709137853768;-0.010537115;-0.060855657;0.0080173705;3
437931254295964;1709137853771;-0.010537115;-0.060855657;0.0080173705;3
437931256768048;1709137853773;-0.010537115;-0.060855657;0.0080173705;3
437931259240131;1709137853776;-0.010537115;-0.060855657;0.0080173705;3
437931261712214;1709137853778;-0.010537115;-0.060855657;0.0080173705;3
437931264184350;1709137853781;-0.010537115;-0.060855657;0.0080173705;3
437931266656433;1709137853783;-0.010537115;-0.060855657;0.0080173705;3
437931269128516;1709137853786;-0.010537115;-0.060855657;0.0080173705;3
437931271600600;1709137853788;-0.010537115;-0.060855657;0.0080173705;3
437931274072735;1709137853791;-0.010537115;-0.060855657;0.0080173705;3
437931276544818;1709137853793;-0.010537115;-0.060855657;0.0080173705;3
437931279016902;1709137853795;-0.010537115;-0.060855657;0.0080173705;3
437931281489037;1709137853798;-0.010537115;-0.060855657;0.0080173705;3
437931283961121;1709137853800;-0.010537115;-0.060855657;0.0080173705;3
437931286433204;1709137853803;-0.010537115;-0.060855657;0.0080173705;3
437931288905287;1709137853805;-0.010537115;-0.060855657;0.0080173705;3
437931291377423;1709137853808;-0.010537115;-0.060855657;0.0080173705;3
437931293849506;1709137853810;-0.010537115;-0.060855657;0.0080173705;3
437931296321589;1709137853813;-0.010537115;-0.060855657;0.0080173705;3
437931298793673;1709137853815;-0.010537115;-0.060855657;0.0080173705;3
437931301265808;1709137853818;-0.010537115;-0.060855657;0.0080173705;3
437931303737891;1709137853820;-0.010537115;-0.060855657;0.0080173705;3
437931306209975;1709137853823;-0.010537115;-0.060855657;0.0080173705;3
437931308682058;1709137853825;-0.010537115;-0.060855657;0.0080173705;3
437931311154193;1709137853828;-0.010537115;-0.060855657;0.0080173705;3
437931313626277;1709137853830;-0.010537115;-0.060855657;0.0080173705;3
437931316098360;1709137853833;-0.010537115;-0.060855657;0.0080173705;3
437931318570496;1709137853835;-0.010537115;-0.060855657;0.0080173705;3
437931321042579;1709137853838;-0.010537115;-0.060855657;0.0080173705;3
437931323514662;1709137853840;-0.010537115;-0.060855657;0.0080173705;3
437931325986746;1709137853842;-0.010537115;-0.060855657;0.0080173705;3
437931328458881;1709137853845;-0.010537115;-0.060855657;0.0080173705;3
437931330930964;1709137853847;-0.010537115;-0.060855657;0.0080173705;3
437931333403048;1709137853850;-0.010537115;-0.060855657;0.0080173705;3
437931335875183;1709137853852;-0.010537115;-0.060855657;0.0080173705;3
437931338347266;1709137853855;-0.010537115;-0.060855657;0.0080173705;3
437931340819350;1709137853857;-0.010537115;-0.060855657;0.0080173705;3
437931343291433;1709137853860;-0.010537115;-0.060855657;0.0080173705;3
437931345763568;1709137853862;-0.010537115;-0.060855657;0.0080173705;3
437931348235652;1709137853865;-0.010537115;-0.060855657;0.0080173705;3
437931350707735;1709137853867;-0.010537115;-0.060855657;0.0080173705;3
437931353179818;1709137853870;-0.010537115;-0.060855657;0.0080173705;3
437931355651954;1709137853872;-0.010537115;-0.060855657;0.0080173705;3
437931358124037;1709137853875;-0.010537115;-0.060855657;0.0080173705;3
437931360596121;1709137853877;-0.010537115;-0.060855657;0.0080173705;3
437931363068256;1709137853880;-0.010537115;-0.060855657;0.0080173705;3
437931365540339;1709137853882;-0.010537115;-0.060855657;0.0080173705;3
437931368012423;1709137853885;-0.010537115;-0.060855657;0.0080173705;3
437931370484506;1709137853887;-0.010537115;-0.060855657;0.0080173705;3
437931372956641;1709137853889;-0.010537115;-0.060855657;0.0080173705;3
437931375428725;1709137853892;-0.010537115;-0.060855657;0.0080173705;3
437931377900808;1709137853895;-0.014813046;-0.057190575;0.004963134;3
437931380372891;1709137853897;-0.014813046;-0.057190575;0.004963134;3
437931382845027;1709137853899;-0.014813046;-0.057190575;0.004963134;3
437931385317110;1709137853902;-0.014813046;-0.057190575;0.004963134;3
437931387789193;1709137853904;-0.014813046;-0.057190575;0.004963134;3
437931390261277;1709137853907;-0.014813046;-0.057190575;0.004963134;3
437931392733412;1709137853909;-0.014813046;-0.057190575;0.004963134;3
437931395205496;1709137853912;-0.014813046;-0.057190575;0.004963134;3
437931397677579;1709137853914;-0.014813046;-0.057190575;0.004963134;3
437931400149714;1709137853917;-0.014813046;-0.057190575;0.004963134;3
437931402621798;1709137853919;-0.014813046;-0.057190575;0.004963134;3
437931405093881;1709137853922;-0.014813046;-0.057190575;0.004963134;3
437931407565964;1709137853925;-0.014813046;-0.057190575;0.004963134;3
437931410038100;1709137853926;-0.014813046;-0.057190575;0.004963134;3
437931412510183;1709137853929;-0.014813046;-0.057190575;0.004963134;3
437931414982266;1709137853931;-0.014813046;-0.057190575;0.004963134;3
437931417454402;1709137853934;-0.014813046;-0.057190575;0.004963134;3
437931419926485;1709137853937;-0.014813046;-0.057190575;0.004963134;3
437931422398568;1709137853939;-0.014813046;-0.057190575;0.004963134;3
437931424870652;1709137853941;-0.014813046;-0.057190575;0.004963134;3
437931427342787;1709137853944;-0.014813046;-0.057190575;0.004963134;3
437931429814871;1709137853946;-0.014813046;-0.057190575;0.004963134;3
437931432286954;1709137853949;-0.014813046;-0.057190575;0.004963134;3
437931434759037;1709137853951;-0.014813046;-0.057190575;0.004963134;3
437931437231173;1709137853954;-0.014813046;-0.057190575;0.004963134;3
437931439703256;1709137853956;-0.014813046;-0.057190575;0.004963134;3
437931442175339;1709137853959;-0.014813046;-0.057190575;0.004963134;3
437931444647423;1709137853961;-0.014813046;-0.057190575;0.004963134;3
437931447119558;1709137853964;-0.014813046;-0.057190575;0.004963134;3
437931449591641;1709137853966;-0.014813046;-0.057190575;0.004963134;3
437931452063725;1709137853969;-0.014813046;-0.057190575;0.004963134;3
437931454535860;1709137853971;-0.014813046;-0.057190575;0.004963134;3
437931457007943;1709137853974;-0.014813046;-0.057190575;0.004963134;3
437931459480027;1709137853976;-0.014813046;-0.057190575;0.004963134;3
437931461952110;1709137853978;-0.014813046;-0.057190575;0.004963134;3
437931464424246;1709137853981;-0.014813046;-0.057190575;0.004963134;3
437931466896329;1709137853984;-0.014813046;-0.057190575;0.004963134;3
437931469368412;1709137853986;-0.014813046;-0.057190575;0.004963134;3
437931471840496;1709137853988;-0.014813046;-0.057190575;0.004963134;3
437931474312631;1709137853991;-0.014813046;-0.057190575;0.004963134;3
437931476784714;1709137853993;-0.014813046;-0.057190575;0.004963134;3
437931479256798;1709137853996;-0.014813046;-0.057190575;0.004963134;3
437931481728933;1709137853998;-0.014813046;-0.057190575;0.004963134;3
437931484201016;1709137854001;-0.014813046;-0.057190575;0.004963134;3
437931486673100;1709137854003;-0.014813046;-0.057190575;0.004963134;3
437931489145183;1709137854006;-0.014813046;-0.057190575;0.004963134;3
437931491617318;1709137854008;-0.014813046;-0.057190575;0.004963134;3
437931494089402;1709137854011;-0.014813046;-0.057190575;0.004963134;3
437931496561485;1709137854013;-0.014813046;-0.057190575;0.004963134;3
437931499033621;1709137854015;-0.014813046;-0.057190575;0.004963134;3
437931501505704;1709137854018;-0.014813046;-0.057190575;0.004963134;3
437931503977787;1709137854020;-0.014813046;-0.057190575;0.004963134;3
437931506449871;1709137854023;-0.014813046;-0.057190575;0.004963134;3
437931508922006;1709137854025;-0.014813046;-0.057190575;0.004963134;3
437931511394089;1709137854028;-0.014813046;-0.057190575;0.004963134;3
437931513866173;1709137854030;-0.014813046;-0.057190575;0.004963134;3
437931516338256;1709137854033;-0.014813046;-0.057190575;0.004963134;3
437931518810391;1709137854035;-0.014813046;-0.057190575;0.004963134;3
437931521282475;1709137854038;-0.014813046;-0.057190575;0.004963134;3
437931523754558;1709137854040;-0.014813046;-0.057190575;0.004963134;3
437931526226641;1709137854043;-0.014813046;-0.057190575;0.004963134;3
437931528698777;1709137854045;-0.014813046;-0.057190575;0.004963134;3
437931531170860;1709137854048;-0.014813046;-0.057190575;0.004963134;3
437931533642943;1709137854051;-0.014813046;-0.057190575;0.004963134;3
437931536115079;1709137854053;-0.014813046;-0.057190575;0.004963134;3
437931538587162;1709137854055;-0.014813046;-0.057190575;0.004963134;3
437931541059246;1709137854057;-0.014813046;-0.057190575;0.004963134;3
437931543531329;1709137854060;-0.014813046;-0.057190575;0.004963134;3
437931546003464;1709137854062;-0.014813046;-0.057190575;0.004963134;3
437931548475548;1709137854065;-0.014813046;-0.057190575;0.004963134;3
437931550947631;1709137854067;-0.014813046;-0.057190575;0.004963134;3
437931553419714;1709137854070;-0.014813046;-0.057190575;0.004963134;3
437931555891850;1709137854072;-0.014813046;-0.057190575;0.004963134;3
437931558363933;1709137854075;-0.014813046;-0.057190575;0.004963134;3
437931560836016;1709137854078;-0.014813046;-0.057190575;0.004963134;3
437931563308100;1709137854080;-0.014813046;-0.057190575;0.004963134;3
437931565780235;1709137854082;-0.014813046;-0.057190575;0.004963134;3
437931568252318;1709137854085;-0.014813046;-0.057190575;0.004963134;3
437931570724402;1709137854087;-0.014813046;-0.057190575;0.004963134;3
437931573196537;1709137854090;-0.014813046;-0.057190575;0.004963134;3
437931575668621;1709137854093;-0.014813046;-0.057190575;0.004963134;3
437931578140704;1709137854095;-0.014813046;-0.057190575;0.004963134;3
437931580612787;1709137854097;-0.014813046;-0.057190575;0.004963134;3
437931583084923;1709137854100;-0.014813046;-0.057190575;0.004963134;3
437931585557006;1709137854102;-0.014813046;-0.057190575;0.004963134;3
437931588029089;1709137854105;-0.014813046;-0.057190575;0.004963134;3
437931590501173;1709137854107;-0.014813046;-0.057190575;0.004963134;3
437931592973308;1709137854109;-0.014813046;-0.057190575;0.004963134;3
437931595445391;1709137854112;-0.014813046;-0.057190575;0.004963134;3
437931597917475;1709137854115;-0.014813046;-0.057190575;0.004963134;3
437931600389558;1709137854117;-0.014813046;-0.057190575;0.004963134;3
437931602861693;1709137854119;-0.014813046;-0.057190575;0.004963134;3
437931605333777;1709137854122;-0.014813046;-0.057190575;0.004963134;3
437931607805860;1709137854124;-0.014813046;-0.057190575;0.004963134;3
437931610277996;1709137854127;-0.014813046;-0.057190575;0.004963134;3
437931612750079;1709137854129;-0.014813046;-0.057190575;0.004963134;3
437931615222162;1709137854132;-0.014813046;-0.057190575;0.004963134;3
437931617694246;1709137854135;-0.014813046;-0.057190575;0.004963134;3
437931620166381;1709137854137;-0.014813046;-0.057190575;0.004963134;3
437931622638464;1709137854139;-0.014813046;-0.057190575;0.004963134;3
437931625110548;1709137854141;-0.014813046;-0.057190575;0.004963134;3
437931627582631;1709137854144;-0.014813046;-0.057190575;0.004963134;3
437931630054766;1709137854146;-0.014813046;-0.057190575;0.004963134;3
437931632526850;1709137854149;-0.014813046;-0.057190575;0.004963134;3
437931634998933;1709137854151;-0.014813046;-0.057190575;0.004963134;3
437931637471016;1709137854154;-0.014813046;-0.057190575;0.004963134;3
437931639943152;1709137854156;-0.014813046;-0.057190575;0.004963134;3
437931642415235;1709137854159;-0.014813046;-0.057190575;0.004963134;3
437931644887318;1709137854161;-0.014813046;-0.057190575;0.004963134;3
437931647359454;1709137854164;-0.014813046;-0.057190575;0.004963134;3
437931649831537;1709137854167;-0.014813046;-0.057190575;0.004963134;3
437931652303621;1709137854169;-0.014813046;-0.057190575;0.004963134;3
437931654775704;1709137854171;-0.014813046;-0.057190575;0.004963134;3
437931657247839;1709137854174;-0.014813046;-0.057190575;0.004963134;3
437931659719923;1709137854176;-0.014813046;-0.057190575;0.004963134;3
437931662192006;1709137854179;-0.014813046;-0.057190575;0.004963134;3
437931664664089;1709137854181;-0.014813046;-0.057190575;0.004963134;3
437931667136225;1709137854184;-0.014813046;-0.057190575;0.004963134;3
437931669608308;1709137854186;-0.014813046;-0.057190575;0.004963134;3
437931672080391;1709137854189;-0.014813046;-0.057190575;0.004963134;3
437931674552527;1709137854191;-0.014813046;-0.057190575;0.004963134;3
437931677024610;1709137854194;-0.014813046;-0.057190575;0.004963134;3
437931679496693;1709137854196;-0.014813046;-0.057190575;0.004963134;3
437931681968777;1709137854198;-0.014813046;-0.057190575;0.004963134;3
437931684440912;1709137854201;-0.014813046;-0.057190575;0.004963134;3
437931686912996;1709137854203;-0.014813046;-0.057190575;0.004963134;3
437931689385079;1709137854206;-0.014813046;-0.057190575;0.004963134;3
437931691857162;1709137854208;-0.014813046;-0.057190575;0.004963134;3
437931694329298;1709137854211;-0.014813046;-0.057190575;0.004963134;3
437931696801381;1709137854213;-0.014813046;-0.057190575;0.004963134;3
437931699273464;1709137854216;-0.014813046;-0.057190575;0.004963134;3
437931701745548;1709137854218;-0.014813046;-0.057190575;0.004963134;3
437931704217683;1709137854221;-0.014813046;-0.057190575;0.004963134;3
437931706689766;1709137854223;-0.014813046;-0.057190575;0.004963134;3
437931709161850;1709137854226;-0.014813046;-0.057190575;0.004963134;3
437931711633985;1709137854228;-0.014813046;-0.057190575;0.004963134;3
